subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-2ecaea ,A-7561_92,2024-06-28 ,NA,E#nte@rprise,25,4975 ,59700,NA,FALSE ,FALSE,FALSE,m!on_thly,NA
s-0d86a4,a-700ade,2024-11-11,NA,pro,12,588,7056,false,false ,false,NA,monthl^y,false
S-a2f231,A-.1f559b,2024-04-21,NA,Pr^o,59,2891,34692,FALSE,FALSE,FALSE,FALSE ,month!ly,FALSE
S-d^bcf87,A-a8d89d,2024-09-26,NA,Enterpri$se,13 ,2587,31044,NA,FALSE,FALSE,FALSE,monthly,TRUE
S-d6e421,NA,2024-11-17,NA,Pro ,NA,0,0,TRUE,NA,NA,FALSE,NA,TRUE
S-50815c,A-e3bd71,2024-01-11,NA,Basic,31,589,7068,FALSE ,FALSE,FALSE,FALSE,monthly,TRUE
S-2(5ec8c,A-6965e1,2024-12-05,NA,!Pro,16,0 ,NA,TRUE,FALSE,FALSE,FALSE,m%ont$hly,FALSE
S-180b6!c,A+-f3ff05,2024-12-02,NA,B!asic,30,570,6840,FALSE,FALSE,NA,FALSE,m^onthly ,TRUE
S-#AE@2&0D8 ,A-9289F6,2023-07-04,2023-07-09,BASI!C,12,228,2736,FALSE,TRUE,FALSE,TRUE,ANNUAL,TRUE
S-cb3c7_2,A-6)9b156 ,2024-06-16,NA ,NA,13,2587,31044,NA,FALSE,FALSE ,NA,m&onthly,TRUE
S-7bb339,A%-fa3095 ,NA,NA ,E@nterprise,70,13930,NA,FALSE,FALSE,FALSE,FALSE,annual,TRUE 
+S-374d5f,NA,2024-11-24,NA,En^terprise,5 ,995,11940,FALSE,FALSE ,FALSE,FALSE,annual ,TRUE
S-2F72_50,A-3CE5B8,2024-03-05,NA,%PRO,36,1764 ,21168,FALSE,FALSE,FALSE,FALSE,MONTHLY,TRUE 
S-#1^d0@81a,A-ad3abd,2023-05-10 ,2024-07-20,+Pro,44,2156,25872,FALSE,FALSE,FALSE,NA,NA,TRUE
S-0e9f04,A-7^c83a1,2024-05-24,NA,E+nterpri@se,NA,2388,28656,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
s-d7163c,NA,2024-12-27,NA,NA,NA,539,6468,false,false,true ,NA,monthly,true
S-3bdedd,A-3&78b99,2024-11-03,NA,NA,59,1121,13452,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-14a!95a,A-ffc04f,2024-10-22,NA,NA,20,980,11760,FALSE,FALSE ,FALSE,FALSE,mo.nthly,TRUE
S-f1500#8,(A-0a#af6e,2024-12-07,2024-12-15,Pr&o,12,588,7056,FALSE,FALSE,FALSE,TRUE,annua)l,FALSE
NA,a-f9cc74,NA,NA,ba&sic,30,570 ,6840,false,false,false,false,mo(n$thly,false
NA,A-8ae3fc,2024-09-09,NA,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-947$b62,A-34ea(2f,2024-12-25,NA,Enterprise,16,3184 ,38208,FALSE,FALSE ,FALSE,FALSE,a#nnual,FALSE
.S-7B2EFE,A^-AF0CD2,2024-09-27,NA,BASIC ,19 ,361,4332,FALSE,FALSE,FALSE,FALSE,MON-T@HLY,FALSE
S-92421B,A-4E631B ,2024-11-12,NA,NA,22,0,0,TRUE,NA,NA,FALSE,MONT_HLY,TRUE
S-ede618,NA,2024-12-15,NA,Pro,15,735 ,8820,FALSE,FALSE,FALSE,NA,.annual,TRUE
NA,A-e888d1,2024-03-04,NA,Ba+si&c,22 ,0,0,TRUE,FALSE,FALSE,FALSE,month!ly,TRUE
S)-adbb41,A-9289f6,2024-12-11,NA,Enterpris#e,24,0,0,TRUE,NA,FALSE,FALSE,ann+u-al,NA
S-ce65^28,A-4a4c2d,2023-07-04,NA,Basic ,54,1026,12312,FALSE,FALSE,FALSE,FALSE,annual,TRUE
-S-C4%5D)F0,A-A45270,2024-11-15,NA ,ENTER+PRISE,3,597,7164,FALSE,FALSE,FALSE ,NA,MONT(HLY,FALSE
S^-faee)8b,A-56962b,NA,NA,NA,163,0,0,TRUE,FALSE,FALSE,NA,mo!nthly,NA
S-9bb9d^a,A-0be%015,2024-12-24,NA,P_ro,26,0,0,TRUE,FALSE,FALSE ,FALSE,#m#onthly,TRUE
-S-913134 ,A-bbc)3^46,2024-11-29,NA,NA,40,760,9120,FALSE,FALSE,FALSE,FALSE,monthly ,TRUE
S-0ada66,A-c4ea60,NA,NA,Enterprise,18 ,NA,42984,NA,FALSE,FALSE ,FALSE,monthly,FALSE
S-$75fe32,A-3793ee,2024-03-13,NA,Pro,49,2401,NA,FALSE,FALSE,FALSE ,FALSE,annual,TRUE
NA,A-712426,2024-12-30,NA,Basic,NA,247,2964,FALSE,FALSE ,FALSE,FALSE,monthly,TRUE
S-48!15a@3,A-1$9b+2c8,2023-08-01,NA,Basic,22,418,5016,FALSE,FALSE,FALSE,FALSE,m(onthly,NA
S-%691d69,A-cea1f(0,2024-10-18,NA ,Enterprise,22,4378,52536,NA,TRUE,FALSE,FALSE,m-onthly,TRUE
S#-e90e7.0,+A-f51f16,2024-08-27,NA,NA,2,38,456,FALSE,FALSE,FALSE,FALSE,ann&ual,TRUE
S-8%e@b6df,NA,2024-02-17,NA,Ent%erpris+e,30,5970,71640,FALSE,FALSE ,FALSE,FALSE,monthly,TRUE
S-4d_ae4f,A-6e08f3,2024-05-09,NA,E@nterprise,20,3980,47760 ,FALSE,FALSE,NA,FALSE,mon+th%ly,TRUE 
S+-f^43@76f,A-9ee#962,NA,NA,Basic,9,171 ,2052,FALSE,FALSE,FALSE,FALSE,annual,NA
S-ce5e0e,A-158f4e,NA,NA,NA,61,2989,35868,NA,FALSE,FALSE,FALSE,+annual,NA
S-^5BC71C,A-D77F%4C,2023-10-24,2024-02-19,BASIC,NA,152,1824,NA,NA,FALSE,TRUE,MONTHLY,TRUE
S-80af$85,A-2edab2 ,2023-11-22,NA,Basic,17 ,323,3876,FALSE,FALSE,FALSE,NA,annual,TRUE
S-!9a115f,A-f5641b,NA,NA,Enter%prise,45 ,8955,107460 ,FALSE,FALSE,FALSE,FALSE ,m@onthly,TRUE
-S-A959A3,NA,2023-03-18,NA,NA,44,NA,105072,FALSE,NA,NA,FALSE,MON#THLY,FALSE
S-6def&60,A-1e1-b80,2023-10-11,NA,B-asic,50,950 ,11400,FALSE,NA,FALSE,FALSE,mo&nthly,TRUE
S-2.a57b3,A-7e0a10,2024-06-29,NA,Ba#sic,46,874,10488,NA,FALSE,FALSE,FALSE,annual,TRUE
NA,A-!4e44e$8,2024-11-08,NA,Pro,18 ,0,0,TRUE,FALSE,FALSE,FALSE,m#onthly ,TRUE
S-802c.c6,A-ea_fc6e,2023-11-15,NA ,Enterprise,34,6766,NA,FALSE,FALSE,NA,FALSE,annual,TRUE
S-1@9c44c,A(-8b^0451 ,NA,NA,Basic,41,779,9348,FALSE,FALSE,FALSE,FALSE,monthly,NA
S-!396a83 ,A-1b7(577,2024-11-28,NA,Enterp*rise,4,796,9552 ,NA,FALSE,FALSE,FALSE,monthly,NA
S-d1aa$cf,A-c70870 ,2024-12-06,NA,Basic,31 ,589,7068,FALSE,TRUE,FALSE,FALSE,annu-al,NA
S-2beaee,A-ffdfd5 ,2024-09-14,NA,Pro,92,4508,54096,FALSE,FALSE,FALSE,NA,*annua$l,FALSE
S-16e21f,A-82d!8a6,2024-12-13,NA,Enterpr$i(se,NA,5373,64476 ,FALSE,FALSE,FALSE,FALSE,NA,FALSE
s-a*918f3,NA,NA,NA,enterprise,NA,8756,105072,false,false,false,false,mo!nthly,true
S-B4B!400,A-35083D,2024-04-16 ,NA,PRO,19 ,931,11172,FALSE,NA,FALSE,NA,A)NNUAL,TRUE
S-5269&9f ,A-df)10db ,2023-08-25,2024-12-03 ,Basic ,14,266,NA,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-52404a,A-cd4*58b,2024-10-26,NA ,Basic,26,494,NA,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-dacc80,A-69&65e1,2024-12-30,NA,Basic,13,247,NA,NA,FALSE,FALSE,NA,monthly,TRUE
S-&91c435,A-#dfbd!31,2024-12-09,NA,NA,14,266,3192,FALSE,FALSE,FALSE,FALSE,NA,TRUE
s-64d51*4,a-65aeb5,NA,NA,enterpr^i+se,56,NA,133728,NA,NA,false,false,annual,NA
S-006fed,NA,2023-10-09,2024-06-20,Bas(ic ,21,NA,4788,NA,FALSE,FALSE,TRUE ,+m_o-nt!hly,TRUE
S-2&aaf_a6,A-bbc346,2024-10-03,NA,Enterprise,19,3781,NA,FALSE,FALSE,FALSE,FALSE,ann^ual,TRUE 
NA,A-%544d0a,2024-11-29,NA,Ba#sic,3,0,0,TRUE ,FALSE,FALSE,FALSE,NA,TRUE
S.-3ea3af,A-019782,2024-05-16,NA,Pro,11,539 ,6468,NA,FALSE,FALSE ,FALSE ,monthly ,FALSE
S(-615537,A-7-f4db3,NA,NA,Pro,16,784,9408,FALSE,FALSE,FALSE,FALSE,a(nnual,TRUE
+S(-%fc84^63,NA,2024-10-16,NA ,Basic,10,190 ,2280,NA,FALSE,FALSE,FALSE,annua)l ,TRUE
NA,A-3a5^ad8,2024-11-06,NA,Pro,36,1764,21168,NA,NA,FALSE,FALSE,NA,FALSE
S-5b699e,A-b7b7b$7,2024-09-16,NA,Basic,24,456,5472,FALSE,FALSE,FALSE,FALSE,annu_a(l,TRUE
+S-021297,A-5^e+d98d,2024-06-28,NA,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,NA,TRUE
$S-0f+7a92,A-700ade,2024-12-23,NA,P&ro,1,49,588,FALSE,FALSE,FALSE,FALSE,monthl+y,FALSE
S-$8!5caa-f,A-0^89363,2023-06-03,NA,P#ro,2 ,98,1176,FALSE ,TRUE,FALSE,FALSE,a&nnual,TRUE
S-d8a52%e,A-c^c102e,2024-11-19,NA,)En$terprise,NA,2985,35820,FALSE,FALSE,NA,NA,monthl@y,TRUE
S-_7@b3fd3,A-5(a92e7,2024-07-08 ,2024-10-15,Enterprise,4,796,9552,FALSE,FALSE ,FALSE ,TRUE,ann*ual,TRUE
S-9a12-97,A-b11cd0,2024-07-20,NA,Pro,26,1274,15288,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-858.aa0,A-6da850,2024-10-09,NA,Enterp!rise,25,4975,59700,FALSE,NA,FALSE,FALSE,ann!ua!l,FALSE
S-8b345c,A-c43359,NA,NA,Pro,NA,0,0,TRUE,FALSE,TRUE,FALSE,monthl_y ,TRUE
S-456829,A-f92%792,2024-07-07,NA,Pro ,26,1274,15288,FALSE,FALSE,FALSE,NA,annual,FALSE
-S-c2&c.c5c,A-2bc93d ,2023-11-24,NA,)Ente!rprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2126cd,A-f45426,2024-12-29,NA,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,monthly,NA
S--91ab2e,A-c62e55,2023-11-15 ,NA,Pro ,34,1666,19992,FALSE,NA,NA,FALSE,annual,FALSE
S-8cba1c,A-4814a3 ,2024-10-19 ,NA,Ente!rprise,87,0,0,TRUE,FALSE,FALSE,FALSE,mo%nthly,FALSE
S-6ee525,NA,2024-09-05,NA,Enterprise,23,4577,54924,FALSE,FALSE,FALSE,FALSE,annual ,TRUE 
S-400!e62,A-(0f3e8*8,2024-04-18,NA,B+a(sic,14 ,266,3192,FALSE,FALSE,FALSE,FALSE,annual ,FALSE
s-5f2554,a-81edc3,2023-11-07,NA,pro,12,588,NA,false ,false,false,false,NA,false
NA,NA,2024-06-06,NA,Pro,11,0,0 ,TRUE,NA,FALSE,FALSE,ann&ual,TRUE
S-37b367,A-a8d89d,NA,NA,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,an+nual,NA
S-a*c6547,A-b.20d99,2024-07-19 ,NA,$Basic,20,380,4560,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-525864,A-a09-355,2024-12-29,NA,NA,14,686,8232,FALSE,FALSE,FALSE,FALSE ,monthly,TRUE
S-8+56627,-A-b4+8f+73 ,2024-11-24,NA,Pr*o,80,3920,47040,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-195cd5,A-ae052$e,2024-11-28,2024-12-06,NA,40,1960,23520,FALSE ,FALSE,FALSE,TRUE,m$onth!ly,TRUE
S-4e4ab7,A-eb131@2 ,2024-10-08,NA,(Basic,25,475,5700,FALSE,FALSE,FALSE,FALSE ,mo)nthly,FALSE
S-cfca40,A-7d514c,2024-04-01,NA,Ente-r!prise,34,6766,81192,FALSE,FALSE,FALSE,FALSE,monthl)y,TRUE
!S-*a82909,A(-3a5ad8,2024-11-19,NA,E%nterprise,70,13930,167160 ,NA,FALSE,NA,FALSE,annual,TRUE
S-ab212b,A-f1f63&9,2024-01-16,NA,Bas_ic,2,38,456,FALSE,TRUE,FALSE,FALSE,mont+hly,TRUE
S-92)e1f$c,A-45@ce7a,2024-04-13,NA ,Pro,16,NA,0,TRUE,FALSE,NA,FALSE,monthly,TRUE
NA,$A-e3.bd71,2024-03-20,NA,Enterprise,31,6169,74028,FALSE,TRUE,TRUE,FALSE ,monthl@y,TRUE
S@-dcde3f,A.-ffc04f,2024-08-05,NA,Pro,NA,0,0,TRUE,FALSE,FALSE,FALSE,NA,FALSE
S-94fa7+0,A-1b7577,2024-12-30,NA,Pro,41,2009,24108,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-80f65d,A-474$a@d4,2024-01-06,NA ,_B_asic ,23 ,437,5244,NA,FALSE,FALSE,FALSE,m@onthly,TRUE 
&S-1b37&3c,NA,2024-07-04,NA,P.ro,73,3577,42924 ,FALSE,FALSE,FALSE,FALSE,an!nual ,FALSE
S.-54a3ed,A-*f446b6,2024-07-21,NA,NA,NA,245,NA,FALSE ,FALSE,FALSE,FALSE,NA,TRUE
S-77c22b,A-6c0&93d,2024-03-13,NA,NA,7,NA,16716 ,FALSE,FALSE,FALSE,FALSE,+annual,TRUE
S-b&f9e-6d,A#-9779ad,2024-10-23,NA,NA,NA,7960,95520,FALSE,FALSE,NA,FALSE,NA,TRUE
S-.9daaa#d,A-e693b6,2024-03-21,NA,E@nte#r@pris)e,55,0,0,TRUE ,FALSE,FALSE,FALSE,NA,TRUE
S-d316df,A-726cfa,2024-07-12,NA,Basic ,33,NA,7524,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S)-d1+06d4,A-1%9b2c8,2023-11-06,NA,Enterprise ,20,3980,47760 ,FALSE,FALSE,FALSE,FALSE ,monthly,NA
S-47!57c8,A-3272_8c,2024-09-17,NA,NA,42,798,9576,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-50^4bce ,A-4%74ad4,2024-11-28,2024-12-30 ,Enter-prise,NA,0,0,TRUE,FALSE,FALSE,TRUE,NA,TRUE
S-16be.20,A-9c18c_4,2024-03-03 ,NA,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,m*onthly,TRUE
#S-2ae+5d8,!A-c9$bb3e,2024-06-08,NA,Pro,5,NA,2940,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-6522E4,A-9F0B68,2024-05-17,NA,BASI@C,22,418,5016,FALSE,FALSE,FALSE,FALSE,NA,FALSE
S-BC73#6C ,A-D49CC5,2024-09-28 ,NA,BASIC,50,NA,11400,FALSE,FALSE ,FALSE,FALSE,MONTHLY,TRUE
NA,A-C(ED9!AA,2024-12-04,2024-12-20 ,E%NTERPRISE,6,1194,14328,FALSE ,FALSE,FALSE,TRUE,ANNUAL,TRUE
s-b8)d2f6,a-17939a,2024-12-28,2024-12-30 ,ba$sic,19,0,0,true,false,false ,true,m(onthly,true
S-*509)f0d,A-&794a0b,2024-02-05,NA,Pro,35,1715,20580,FALSE ,FALSE,NA,FALSE,^mo#nth(ly,TRUE
S-708ac6,A-ab438f,2024-10-23,NA,Enterprise,30,5970 ,71640,FALSE,FALSE,FALSE,FALSE,mon)thly,NA
S-81510a,A-b54c01,2024-10-29,NA,Pro,29,1421,NA,FALSE,FALSE,FALSE,FALSE,@annu.al,TRUE
%S-80&c24c ,A-139#c3b ,NA,2024-12-31,Pro,17,833 ,9996,FALSE,TRUE,FALSE,TRUE,mon^thly,TRUE
S-8_43a53,A-bb1eaa ,2024-09-11,NA,E%nterprise,21,4179 ,50148,FALSE,FALSE,FALSE,FALSE,an(nual,TRUE 
S-3b5(031,A-dcc2f-0,2024-03-13,NA,Pro,22,1078,12936,NA,TRUE,FALSE,FALSE,NA,TRUE
S-a29ba3,$A-95b24a,2023-10-12,NA ,Ente(rpri*se,38,7562,90744 ,NA,FALSE,FALSE,FALSE ,monthly,FALSE
S-ce!7c)30,A-075038 ,2024-07-02,NA,Enterpr)ise,17,3383,NA,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S@-90c2a9,A-ced9aa,2024-11-07,NA,NA,3,147,1764,FALSE,FALSE,FALSE,FALSE,annual,TRUE 
S@-3c-52a6,A-2f6a32,NA,2024-11-16,Basic,19,361,4332 ,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-44$e^d0c,A-993#085,2023-10-30,NA,Enterprise,31,6169,74028,FALSE,NA,TRUE,FALSE,annual,NA
S-2c9c&ea,A-df1e44 ,2024-06-03,NA,Basic,35,0,0,TRUE,FALSE,FALSE,FALSE,annual,NA
-S--47cf94 ,A-e5d6a&b,2023-10-02,2024-05-03,Basic,NA,665,NA,FALSE,FALSE ,FALSE,TRUE,a&n_nual ,TRUE 
S-f3d5d7,NA,2024-11-22,NA,Enterpri(se,20,3980,47760,FALSE,FALSE,FALSE,NA,annual,TRUE
S-!519f1c,A-!0354(fe,2024-11-03 ,NA,Basic,34,646,7752,FALSE,FALSE,FALSE,FALSE ,monthly,FALSE
S-b_75eaa,A-bf7919,2024-12-24,NA,NA,12,228 ,2736 ,FALSE,NA,FALSE,FALSE,mont&hly,FALSE
NA,A-)a4&52#70,2024-07-27 ,NA,NA,23,4577,54924,FALSE ,FALSE,FALSE,FALSE,ann+ual,TRUE
S-f093d0,A-f19b24,2024-03-17,NA,NA,29,1421,17052 ,FALSE,FALSE,FALSE,FALSE,monthly,NA
s-9c19fe,NA,2024-12-20,NA,enterprise,50,9950,119400,false,false,false,false ,monthly,false 
S-f27134 ,A-d4ac0e,2024-09-17,NA,Basic,29,NA,6612,FALSE,FALSE ,FALSE,FALSE ,ann-u-al,TRUE
S-ef83b4,A-a09355,2024-11-04,NA,Enterpri+se,33,6567,78804,NA,FALSE,FALSE ,FALSE,mon+thly,TRUE
S-00fcc5,A-40de06,2023-06-23,NA,Basic,62,1178,14136,FALSE,FALSE,FALSE,FALSE,NA,FALSE
S%-a6f0f1,A-d792a6,2024-04-26 ,NA,Pro,4 ,196,2352,FALSE,FALSE,FALSE,FALSE,an&nual,TRUE
S-2c-4527,A-_6965e^1,2024-12-22,NA,Pro,13,637,7644,FALSE,FALSE,NA,FALSE,annu%al,TRUE
S-0144ac,A-5a215a,2024-03-13,NA,Enterprise,87,17313,207756,FALSE,FALSE,NA,FALSE,monthly,TRUE
S-8a50a0,A-cb5333,2024-12-11 ,NA,Basic,33,NA,7524 ,FALSE,NA,FALSE,FALSE,monthly,TRUE
S-363c29,A-e7be&a$b,2023-10-23,2024-08-21 ,Ente#rprise,21,4179,50148,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-f28cde,A-cdf020,2024-07-13 ,NA,Pro,23,1127,13524,FALSE,TRUE,FALSE,FALSE,annual,NA
S-+ef0!0f5,A-e_36807,2024-09-06,NA,NA,6,114,1368,FALSE,FALSE,FALSE,FALSE,annua)l,TRUE
NA,A-5f&7&781,2024-09-13,NA,Basi)c,22,418,5016,FALSE,TRUE,FALSE,NA,an(nual,TRUE
S-b8fcc5,A-dbc%82$5,2024-06-29 ,2024-11-20,Bas@i*c,85,1615,19380,FALSE ,TRUE,FALSE,TRUE,annual,FALSE
S-37b6b2,A!-4c!6f11,2024-05-10,NA,P@ro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,annual,NA
.S-a83b-f1,A-0_89363,2023-11-04,NA,Basi*c,40,760,9120,FALSE ,FALSE,FALSE,FALSE ,mon)thly,FALSE
S-e301c9,A-_1!e$1b8)0,2024-09-22 ,NA,Enterprise,50,0,0,NA,FALSE ,FALSE,FALSE ,monthly,TRUE 
S-762cae,#A-6)e^08&f3,2024-08-11,NA,Pro,18,882,10584,NA,FALSE,FALSE,FALSE,a*n+nual,TRUE
NA,A-%B2225D,2024-09-01,NA,PRO,47,NA,27636 ,FALSE,TRUE,FALSE,FALSE,MO!N$THL&Y,TRUE
S-1c5955,NA,2024-10-07,NA,P$ro ,12,588,7056,FALSE,FALSE,FALSE,FALSE,ann%ual,TRUE
s-a99771,a-3c1a3f,2023-12-18,NA,bas!ic,25,0 ,0,NA,NA,false,false,!annual,true
S@-a^d02!b5,A-c58f)49,2024-10-05,NA,Enterprise,70,13930,167160,FALSE,TRUE,FALSE,FALSE ,m*onthl)y,TRUE
S-E26(7D1,A-4@A4C2D,2023-12-25,NA,(ENTERPRISE,54,10746,128952,FALSE,FALSE,FALSE,FALSE,ANNUAL,FALSE
S-0c4162,A-a8b49c,2023-11-24,NA,Basic,19,0,0,TRUE,FALSE,FALSE ,FALSE,monthly,TRUE
S-49b640,A--956988,2024-12-02,NA,Enterp#ri^se,NA,NA,21492,FALSE,FALSE,FALSE,NA,+m$onth-ly,NA
(S-327a6.0,A-1f0a.c7,2024-05-03,NA,Basic,47,893 ,10716,FALSE,FALSE,FALSE,FALSE,annu&al,TRUE
S-9%a41e6,NA,2024-03-14,NA,Enterpr.ise ,10 ,1990,23880 ,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-E1081C,A-5FE118,2024-12-05 ,NA,E+NTER%PR^ISE,39,7761,93132,NA,FALSE ,FALSE,FALSE,#MONTHLY,TRUE 
S-f44c7(6,NA,2024-09-24,NA,Pro,14,686 ,8232,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-8e1#6)9f,A-&0dbdc6,2023-06-14,NA,Pro,30,0,0,TRUE,FALSE,FALSE ,FALSE,annua*l,TRUE
S-68e134,A-dbc825 ,2024-05-20,NA ,B$as*ic,19,361,4332,FALSE,FALSE,FALSE,FALSE,monthly,NA
S-7820a#5,A-!019782,2023-08-16,NA,Pro,15,NA,8820,FALSE,FALSE,FALSE,FALSE,month-l(y,TRUE
NA,A-0a62f5,NA,NA,Basi-c,NA,475,5700,FALSE,FALSE,FALSE,FALSE,+monthly,TRUE
S-d30894,A-716.15e,2024-06-27,NA,Enterprise,15,2985,35820,NA,FALSE,FALSE,FALSE,annua!l,TRUE 
S-632337,A-7da95-6,2024-09-26,2024-12-29,E+nterp.rise,NA,2786,33432,FALSE,FALSE,FALSE,TRUE,mon%thl#y,TRUE
NA,A-ed510f ,NA,NA,Pro,42,2058,24696 ,FALSE,FALSE,FALSE,FALSE ,*month-l_y ,TRUE
_S-@956036,A-d92)2_bf,NA,NA,Ente@rprise ,30,5970,71640,NA,FALSE,FALSE,FALSE,annua#l,TRUE
S-873a2-2,A-fabe1!9,2024-12-16 ,NA,#Ent(erprise,12,2388 ,28656,FALSE,TRUE,FALSE,FALSE,monthly,FALSE
S-868325,A-ac85c&d,2024-08-02,NA,Basic,53,1007,12084,NA,FALSE,FALSE,FALSE,monthly,NA
S-0e8b21,A-8adedc,2024-08-21,NA,Basic,22,418,5016,FALSE,FALSE,FALSE,FALSE,m-onthly,TRUE
S-f50afe,A-117171,2024-11-11,NA,Basic,NA,855,10260,NA,FALSE ,FALSE ,FALSE,annual,TRUE
S$-28a4b7,A(-1e1b80,2023-12-16,NA,Enter*pri%se ,50,NA,119400,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3d46f8,A-3932%db,2023-12-10,NA,Basic,23,437,5244,FALSE,FALSE,FALSE,FALSE,m)o$n)thly,TRUE
S!-bc0806 ,-A-d79.2a6 ,2024-07-04,NA,Enterpris%e,4,796,9552,FALSE ,FALSE,FALSE,FALSE,_m(onthl-y,TRUE
NA,NA,2024-03-26,NA,Ba+sic,27,513,NA,FALSE,FALSE,FALSE,FALSE,annual,NA
S-38eb77,A-417d2f,NA,2024-05-03,Enterprise,26,5174,62088,FALSE,TRUE,FALSE ,TRUE,mo*nthly,TRUE
S-f3_ff06,A-&2@4&9769,NA,NA,Pro ,8,392,4704,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e@cb8d5,A-df+1e44,2024-12-17,NA,Basic,35,665,7980,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-1%fddda,_A-)51ec1b,2024-08-05,NA,@Enterprise,18 ,NA,NA,FALSE,FALSE ,FALSE,FALSE,!monthly,NA
S^-*876f0b,A-4!c56c9,2024-05-21,NA,Ba&sic,9,171,2052,FALSE ,FALSE,FALSE,FALSE,NA,TRUE
S-5a5bdb,A-*96bbc6,2024-09-08,NA,Pro,64,3136,37632,FALSE,FALSE,NA,FALSE,ann_ual,TRUE
S-76a%214,A-00bed1,2024-05-14,NA,Enterpris_e,NA,NA,117012,FALSE ,FALSE,FALSE,FALSE,annual ,TRUE
S*-4a89a^7,A-10b8f2,NA,NA,NA,47,893,10716,FALSE,FALSE,NA,FALSE,NA,FALSE
S+-c43a-9%1,A-0e9*66d,2024-09-06,NA,NA,13,637,7644,NA,FALSE,NA,FALSE,annual,TRUE
S-0a8200,A-5b%1bcd,2024-01-20,NA,Enterprise,73,14527,174324,FALSE,FALSE,FALSE,FALSE,annual,NA
^S-e%ce5a5 ,A-9ee962,2023-08-27 ,NA,Pro,30,NA,17640,FALSE,FALSE,FALSE,FALSE,annual ,FALSE
S-80ed6^b,A-b7b)7b7,2024-07-29 ,NA,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,^annu-al,TRUE
!S-^19950d,A-f9cc74,2024-10-28,NA,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,annua!l,FALSE
S-a-af847,A-ffc0-4f,2024-09-19,NA,Ente.rp_rise,13,NA,31044,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-5#d0)f41,A-956988,2024-12-18,NA,Pro,23,1127,13524,NA,FALSE,FALSE,FALSE,)monthly,TRUE
S-d041d2,A-054-577,2024-12-01,NA,P@ro ,2,0,0,TRUE,FALSE,FALSE,NA,(monthly,TRUE
-S-4c6ee(1,A--8-bde0c ,2024-12-23,NA,Pro,15,735 ,8820,FALSE,FALSE,FALSE,FALSE,annu*al,TRUE
S-991_d05,A-cdf(020,NA,NA,Pro,39,1911 ,NA,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-a3ab%14,A-fd#fc!91,2024-07-31,2024-11-10 ,Pro,29,1421,17052,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-70c74@3,A-a2485e,2024-08-17,NA,Pro,68,3332,39984,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-c52d77,A_-6)e7827,2023-11-05 ,NA,NA,1,49,588,NA,TRUE,FALSE,FALSE,NA,FALSE
S^-5d5250,A-afa#505,2024-08-12,NA,Pro,70,3430,NA,FALSE,FALSE,TRUE,FALSE ,monthly,TRUE
S-5f4(0a3,NA,NA,NA ,Basic,5,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-B23D8D,A-2D.1036,2024-11-21,NA,NA,69,1311 ,15732,FALSE,FALSE,FALSE,NA,ANNUAL,TRUE
S-&87db32,A-526d93,2024-04-24,NA,Enterprise,49,9751,117012,FALSE,FALSE,FALSE,FALSE,m#onthly,FALSE 
S-38dcab,A-ad3&abd,2024-03-25,2024-09-11,Basic,NA,836,10032,FALSE,FALSE,FALSE,TRUE,an*nual,TRUE
